WBAN Number|WMO Number|Call Sign|Climate Division Code|Climate Division State Code|Climate Division Station Code|Name|Location|Address|Latitude|Longitude|Ground Height|Station Height|Barometer Height|Time Zone
24045||COD||||CODY, WY|YELLOWSTONE REGIONAL ARPT||44.37|-108.58|0|0|0|
24046|72570|CAG||||CRAIG, CO|CRAIG-MOFFAT AIRPORT||40.30|-107.31|6189|6193|6192|
24048||GEY||||GREYBULL, WY|SOUTH BIG HORN COUNTY ARPT||44.31|-108.05|3907|3933|3910|
24051||GXY||||GREELEY, CO|GREELEY-WELD COUNTY ARPT||40.26|-104.38|0|0|0|
24057||RWL||48|7533|RAWLINS, WY|RAWLINS MUNICIPAL AIRPORT||41.49|-107.12|6736|6743|6739|
24061||RIW||||RIVERTON, WY|RIVERTON REGIONAL AIRPORT||43.04|-108.28|5570|5525|5573|
24062||WRL||48|9785|WORLAND, WY|WORLAND MUNICIPAL AIRPORT||43.58|-107.57|4171|4210|4174|
24087||GDV||||GLENDIVE, MT|DAWSON COMMUNITY AIRPORT||47.08|-104.48|0|0|0|
24089|72569|CPR|08|48|1570|CASPER, WY|NATRONA COUNTY INT'L AIRPORT|NAT'L WEA SER OFC,NOAA*8410 FULLER ST*NATRONA INTL AIRPORT*CASPER,WY. 82604-1644*|42.54|-106.28|5348|5290|5351|
24090|72662|RAP|05|39|6937|RAPID CITY, SD|RAPID CITY REGIONAL ARPT|NAT'L WEA SER OFC*R0UTE #2, BOX 4730*RAPID CITY, SD 57705-9608|44.03|-103.03|3150|3168|3153|
24091||IML||||IMPERIAL, NE|IMPERIAL MUNICIPAL AIRPORT||40.31|-101.37|3269|3273|3272|
24101||HIF||||OGDEN, UT|Hill AFB Airport||41.07|-111.58|0|4789|0|
24103||DPG||||DUGWAY PROVING GROUND, UY|Michael AAF Airport||40.12|-112.56|0|4349|0|
24106||MUO||||MOUNTAIN HOME, ID|Mountain Home AFB Airport||43.26|-115.52|0|2996|0|
24110||MWH||||MOSES LAKE, WA|GRANT COUNTY INTL AIRPORT||47.13|-119.19|1177|1196|1180|
24112||GFA||||GREAT FALLS, MT|Malmstrom AFHP Heliport||47.30|-111.11|0|3472|0|
24114||SKA||||SPOKANE, WA|Fairchild Air Force Base||47.37|-117.4|0|2461|0|
24121|72582N|EKO|02|26|2573|ELKO, NV|ELKO REGIONAL AIRPORT||40.50|-115.47|5076|5074|5079|
24126||OGD||||OGDEN, UT|OGDEN-HINCKLEY AIRPORT||41.12|-112.01|4438|4439|4441|
24127|72572|SLC|03|42|7598|SALT LAKE CITY, UT|SALT LAKE CTY INTL AIRPORT|NOAA.,NAT'L WEATHER SERVICE*WEATHER FCST OFFICE*2242 W. NORTH TEMPLE*SALT LAKE CITY, UT. 84116-2919*|40.47|-111.58|4221|4227|4224|
24128|72583|WMC|01|26|9171|WINNEMUCCA, NV|WINNEMUCCA MUNICIPAL ARPT|NAT'L WEA SER OFC*5330 JAY'S ROAD     *WINNEMUCCA, NV. 89445|40.54|-117.49|4297|4314|4300|
24130||BKE|08|35|0412|BAKER CITY, OR|BAKER CITY MUNICIPAL ARPT||44.50|-117.49|3361|3373|3363|
24131|72681|BOI|05|10|1022|BOISE, ID|BOISE AIR TRML/GOWEN FD AP|NAT'L WEA SER FCST OFC NOAA*3905 VISTA AVE.*BOISE,ID 83705-0126|43.34|-116.13|2858|2868|2861|
24132||BZN|02|24|0622|BOZEMAN, MT|GALLATIN FIELD AIRPORT|FLIGHT SERVICE STATION/FAA*33 GALLATIN FLD*BELGRADE,MT*59714*|45.47|-111.09|4465|4449|4468|
24133||BYI|07|10|1303|BURLEY, ID|BURLEY MINICIPAL AIRPORT||42.32|-113.46|4148|4157|4151|
24135||BTM|02|24|1318|BUTTE, MT|BERT MOONEY AIRPORT||45.58|-112.3|5536|5533|5539|
24136||COE||||COEUR D'ALENE, ID|COEUR D'ALENE AIR TERM APT||47.46|-116.49|0|0|0|
24137||CTB|03|24|2173|CUT BANK, MT|CUT BANK MUNICIPAL AIRPORT||48.37|-112.23|3852|3838|3855|
24138||DLN||24|2404|DILLON, MT|DILLON AIRPORT||45.16|-112.33|5218|5222|5221|
24141||EPH|08|45|2614|EPHRATA, WA|EPHRATA MUNICIPAL AIRPORT||47.18|-119.31|1250|1259|1259|
24143|72775|GTF|04|24|3751|GREAT FALLS, MT|GREAT FALLS INTL AIRPORT|WSCMO,*AVIATION WEATHER CONSULTANTS*1980 AIRPORT COURT (RR 4021)*GREAT FALLS, MT. 59404*|47.28|-111.23|3670|3657|3673|
24144|72772|HLN|04|24|4055|HELENA, MT|HELENA REGIONAL AIRPORT|NAT'L WEA SER OFC *2750 AIRPORT RD.*HELENA AIRPORT *HELENA,MT 59601|46.37|-111.58|3864|3868|3867|
24145||IDA|09|10|4457|IDAHO FALLS, ID|IDAHO FALLS REGIONAL ARPT|FLIGHT SERVICE STA/FAA*FANNING FIELD,ADMIN BLDG*IDAHO FALLS, ID. 83402*|43.31|-112.04|4765|4744|4768|
24146|72779|FCA|01|24|4558|KALISPELL, MT|GLACIER PARK INTL AIRPORT||48.18|-114.16|2978|2973|2981|
24148||LGD||35|4620|LA GRANDE, OR|LA GRANDE/UNION COUNTY APT||45.17|-118.01|0|2717|0|
24149|72783|LWS|03|10|5241|LEWISTON, ID|LEWISTON-NEZ PERCE CO ARPT|NAT'L WEA SER OFC*AIRPORT ADMIN.BLDG.*412 BURRELL AVE*LEWISTON,ID  83501|46.22|-117.01|1444|1436|1447|
24150||LVM|05|24|5086|LIVINGSTON, MT|MISSION FIELD AIRPORT||45.42|-110.27|4652|4618|4655|
24151||MLD||||MALAD CITY, ID|Malard City Airport||42.10|-112.18|0|4503|0|
24152||MEH||||MEACHAM, OR|MEACHAM||45.31|-118.25|3726|3726|3729|
24153|72773|MSO|01|24|5745|MISSOULA, MT|MISSOULA INTL AIRPORT|NATIONAL WEATHER SERVICE OFC*P.O. BOX 9350*5765 HIGHWAY 10 WEST*MISSOULA, MT. 59807*|46.55|-114.05|3199|3189|3202|
24154||MLP||||MULLAN PASS, ID|MULLAN PASS||47.28|-115.38|6071|6074|6074|
24155|72688|PDT|06|35|6546|PENDLETON, OR|ETRN OR RGNL AT PENLTON AP|NAT'L WEA SER OFC*BOX 668*PENDLETON,OR 97801|45.42|-118.5|1513|1514|1516|
24156|72578|PIH|09|10|7211|POCATELLO, ID|POCATELLO REGIONAL AIRPORT|NAT'L WEA SER OFC*1320 BEECHCRAFT AVE*POCATELLO, ID.*83204-7446*|42.55|-112.34|4451|4478|4454|
24157|72785|GEG|09|45|7938|SPOKANE, WA|SPOKANE INTERNATIONAL ARPT|NAT'L WEA SER OFC*BOX 19165 INT'L AIRPORT*SPOKANE,WA 99219|47.37|-117.32|2381|2365|2384|
24160||ALW|08|45|8928|WALLA WALLA, WA|WALLA WALLA REGIONAL ARPT||46.05|-118.17|1191|1205|1194|
24162||ONO||35|6294|ONTARIO, OR|ONTARIO MUNICIPAL AIRPORT||44.01|-117.01|2189|2193|2192|
24163||PSC||||PASCO, WA|TRI-CITIES AIRPORT||46.16|-119.07|398|402|401|
24164||BPI||||BIG PINEY, WY|BIG PINEY-MARBLETON ARPT||42.35|-110.07|6944|6974|6947|
24165||EMM||||KEMMERER, WY|KEMMERER MUNICIPAL AIRPORT||41.49|-110.34|0|7285|0|
24166||JAC||||JACKSON, WY|JACKSON HOLE AIRPORT||43.37|-110.44|0|0|0|
24172||LOL|01|26|4700|LOVELOCK, NV|DERBY FIELD AIRPORT||40.04|-118.34|3900|3904|3903|
24174||PVU||||PROVO, UT|PROVO MUNICIPAL AIRPORT||40.13|-111.43|0|0|0|
24180||BMC||||BRIGHAM CITY, UT|BRIGHAM CITY AIRPORT||41.33|-112.04|0|4226|0|
24193||ENV||||WENDOVER, UT|WENDOVER AIRPORT||40.43|-114.02|0|0|0|
24196||SMN||||SALMON, ID|LEMHI COUNTY AIRPORT||45.07|-113.53|0|0|0|
24198||WEY||||WEST YELLOWSTONE, MT|WEATHER SERVICE OFFICE||44.39|-111.06|0|6663|0|
24201||GRF||||FORT LEWIS/TACOMA, WA|Gray AFF Airport||47.05|-122.35|-8|302|0|
24202||CVO||||CORVALLIS, OR|CORVALLIS MUNICIPAL APRT||44.30|-123|0|246|0|
24207||TCM||||TACOMA, WA|McChord AFB Airport||47.08|-122.29|0|323|0|
24215|72595|MHS|02|04|5983|MOUNT SHASTA, CA|MOUNT SHASTA|NAT'L WEA SER OFC*P.O.BOX 36*MOUNT SHASTA,CA 96067|41.20|-122.2|3537|3535|3540|
24216|72591|RBL|02|04|7292|RED BLUFF, CA|RED BLUFF MUNICIPAL ARPT|FAA/FLIGHT SERVICE STATION*1804 AIRPORT BLVD.*RED BLUFF,CA.*96080*|40.09|-122.15|341|353|344|
24217||BLI|03|45|0574|BELLINGHAM, WA|BELLINGHAM INTL AIRPORT||48.47|-122.32|165|151|168|
24219||DLS|08|45|1968|THE DALLES, OR|MUNICIPAL AIRPORT||45.37|-121.1|233|210|236|
24220||ELN||||ELLENSBURG, WA|BOWERS FIELD AIRPORT||47.02|-120.32|1704|1765|1707|
24221|72693|EUG|02|35|2709|EUGENE, OR|MAHLON SWEET FIELD AIRPORT|NAT'L WEA SER OFC*28829 LOCKHEED DR. SUITE #1*EUGENE, OR 97402-9596|44.08|-123.13|360|373|363|
24222||PAE||||EVERETT, WA|SNOHOMISH CO (PAINE FD) AP||47.55|-122.17|592|606|595|
24223||KLS||||KELSO, WA|KELSO-LONGVIEW AIRPORT||46.07|-122.54|0|0|0|
24225|72597|MFR|02|35|5429|MEDFORD, OR|ROGUE VALLEY INTL-MDFD APT||42.23|-122.52|1301|1329|1304|
24227|72792|OLM|03|45|6114|OLYMPIA, WA|OLYMPIA AIRPORT|NAT'L WEA SER OFC*7645 OLD 99 HIGHWAY S.E.*OLYMPIA, WA 98501|46.58|-122.54|200|200|203|
24229|72698|PDX|02|35|6751|PORTLAND, OR|PORTLAND INTL AIRPORT|NAT'L WEA SER OFC*5420 N.E. MARINE DR.*PORTLAND,OR 97218|45.35|-122.36|220|107|223|
24230||RDM|07|35|7062|REDMOND, OR|ROBERTS FIELD AIRPORT||44.15|-121.09|3069|3084|3072|
24231||RBG||35|7326|ROSEBURG, OR|ROSEBURG REGIONAL AIRPORT||43.14|-123.21|506|509|509|
24232|72694|SLE|02|35|7500|SALEM, OR|MCNARY FIELD AIRPORT|NAT'L WEA SER OFC*3030 25TH ST. S.E*SALEM OR 97302|44.55|-123|195|201|198|
24233|72793|SEA|03|45|7473|SEATTLE, WA|SEATTLE-TACOMA INTL ARRT|NAT'L WEA SER CONTRACT MET OBS*SEA-TAC INT'L AP*RM 500,ADMIN BLDG*SEATTLE, WA.98158*|47.28|-122.19|447|450|450|
24234||BFI||||SEATTLE, WA|BOEING FLD/KING CO INTL AP||47.32|-122.18|15|30|18|
24235|72597|SXT|03|35|7698|SEXTON SUMMIT, OR|SEXTON SUMMIT|      WEA SER CONTRACT MET OBS*SEXTON SUMMIT*P.O.BOX 271*GRANTS    PASS,OR 97526|42.37|-123.23|3829|3841|3832|
24237|72781|SMP|05|45|8009|STAMPEDE PASS, WA|STAMPASS PASS FLTWO|WSCMO STAMPEDE PASS*P.O. BOX 128*EASTON, WA. 98925*|47.17|-121.2|3961|3967|3964|
24241||TDO|04|45|8500|TOLEDO, WA|TOLEDO-WINLOCK Ed Carlson Memo||46.29|-122.49|351|379|356|
24242||TTD||||PORTLAND, OR|PORTLAND-TROUTDALE AIRPORT||45.33|-122.24|48|29|51|
24243|72781|YKM|08|45|9465|YAKIMA, WA|YKMA AIR TRML/MCALSR FD AP|NAT'L WEA SER OFC*YAKIMA MUN.APT.*2406 W.WASHINGTON AVE.*YAKIMA, WA.98903-1196*|46.34|-120.32|1072|1066|1075|
24255|727975|NUW||||WHIDBEY ISLAND, WA|WHIDBEY ISLAND NAS|NAVAL PACIFIC METEOROLOGY AND*OCEANOGRAPHY DETACHMENT*NAVAL AIR STATION  WHIDBEY ISLAND*OAK HARBOR  WA  98278-5100|48.21|-122.39|10|47|34|
24257|72592|RDD|02|04|7304|REDDING, CA|REDDING MUNICIPAL AIRPORT|NATIONAL WEATHER SERVICE OFC.*6101 AIRPORT ROAD*REDDING, CA.*96002-9423*|40.31|-122.19|510|502|513|
24259||SIY||04|5785|MONTAGUE, CA|SISKIYOU COUNTY AIRPORT||41.47|-122.28|2643|2641|2646|
24267||BOK||||BROOKINGS, OR|BROOKINGS AIRPORT||42.04|-124.17|0|0|0|
24283||ACV||04|0263|ARCATA/EUREKA, CA|ARCATA AIRPORT||40.59|-124.07|222|210|225|
24284||OTH|01|35|6073|NORTH BEND, OR|NORTH BEND MUNICIPAL ARPT|WEATHER OBS SITE/ATTN:B MILLER*MUNICIPAL AIRPORT*NORTH BEND, OR.*97459*|43.25|-124.15|6|17|1682|
24285||ONP||||NEWPORT, OR|NEWPORT MUNICIPAL AIRPORT||44.35|-124.04|0|0|0|
24286||CEC||||CRESCENT CITY, CA|JACK MC NAMARA FIELD ARPT||41.47|-124.14|55|55|58|
25308|70398|ANN|01|50|0352|ANNETTE, AK|ANNETTE ISLAND AIRPORT|NATIONAL WEATHER SERVICE*P.O.BOX 489*METLAKATLA, AK.*99926-0489*|55.02|-131.34|111|110|114|
25309|70381|JNU|01|50|4100|JUNEAU, AK|JUNEAU INTERNATIONAL ARPT|JUNEAU ATCT*1873 SHELL SIMMONS DRIVE*JUNEAU, AK.*99801-9375*|58.21|-134.34|37|24|40|
25322||GST||||GUSTAVUS, AK|Gustavus||58.25|-135.43|0|30|0|
25323||HNS||50|3490|HAINES, AK|HAINES||59.14|-135.31|23|16|26|
25325|70395|KTN|01|50|4590|KETCHIKAN, AK|KETCHIKAN INTL AIRPORT||55.22|-131.43|85|96|85|
25329||PSG||||PETERSBURG, AK|James A Johnson Airport||56.48|-132.56|0|107|0|
25331|70274|PAQ||50|6870|PALMER, AK|PALMER MUNICIPAL AIRPORT||61.36|-149.05|230|232|233|
25333|70371|SIT|01|50|8494|SITKA, AK|SITKA ROCKY GUTIERREZ ARPT|FAA/ATCT MANAGER*800 AIRPORT RD*SITKA, AK.*99825*|57.03|-135.22|47|67|50|
25335|70362|SGY||50|8528|SKAGWAY, AK|SKAGWAY AIRPORT||59.28|-135.19|29|44|32|
25338||WRG||||WRANGELL, AK|Wrangell Airport||56.29|-132.22|0|44|0|
25339|70361|YAK|02|50|9941|YAKUTAT, AK|YAKUTAT AIRPORT|NATIONAL WEATHER SERVICE,.NOAA*BOX 189*YAKUTAT, AK.*99689*|59.31|-139.38|40|31|43|
25348||AHP||||PORT ALEXANDER, AK|PORT ALEXANDER SPB||56.15|-134.39|0|0|0|
25357||ELV||||ELFIN COVE, AK|Elfin Cove Seaplane Base||58.12|-136.21|0|0|0|
25367||9Z1||50|0351|KLAWOCK, AK|KLAWOCK AIRPORT||55.35|-133.04|59|50|62|
25369||AFE||||KAKE, AK|KAKE AIRPORT||56.58|-133.54|0|0|0|
25376||HYG||||HYDABURG, AK|Hydaburg Seaplane Base||55.13|-132.5|0|0|0|
25377||MTM||||METLAKATLA, AK|Metlakatla Seaplane Base||55.08|-131.35|0|0|0|
25378||HNH||||HOONAH, AK|Hoonah Seaplane Base||58.07|-135.27|0|0|0|
25402||MDO||||MIDDLETON ISLAND, AK|Middleton Island Meteorology R||59.26|-146.2|0|46|0|
25501|70350|ADQ|02|50|4988|KODIAK, AK|KODIAK AIRPORT|NATIONAL WEATHER SERVICE*600 SANDY HOOK ST.SUITE 1*KODIAK, AK.*99615*|57.45|-152.29|106|111|109|
25503|70326|AKN|06|50|4766|KING SALMON, AK|KING SALMON AIRPORT|NATIONAL WEATHER SERVICE,NOAA*BOX 195*KING SALMON, AK.*99613*|58.41|-156.39|33|49|36|
25506|70340|ILI|06|50|3905|ILIAMNA, AK|ILIAMNA AIRPORT||59.45|-154.55|172|160|175|
25507|70341|HOM|05|50|3665|HOMER, AK|HOMER AIRPORT|NAT'L WEA SER OFC*2100 KACHEMAK DR. SUITE 4*HOMER,AK.*99603*|59.39|-151.29|75|73|78|
25508||PTH||||PORT HEIDEN, AK|Port Heiden Airport||56.58|-158.38|0|95|0|
25513||DLG||||DILLINGHAM, AK|Dillingham Airport||58.59|-158.33|0|95|0|
25516||SOV||||SELDOVIA, AK|SELDOVIA AIRPORT||59.26|-151.42|31|29|34|
25518||AJC||||CHIGNIK, AK|Chignik Airport||56.19|-158.22|0|16|0|
25519||EII||||EGEGIK, AK|Egegik Airport||58.11|-157.23|0|92|0|
25616||DUT||||DUTCH HARBOR, AK|Dutch Harbor Airport||53.54|-166.32|0|13|0|
25617||SDP||||SAND POINT, AK|Sand Point Airport||55.19|-160.32|0|21|0|
25623||EHM||||CAPE HEWENHAM, AK|Cape Hewenham LLRS Airport||58.39|-162.04|0|541|0|
25624|70316|CDB|03|50|2102|COLD BAY, AK|COLD BAY AIRPORT||55.13|-162.43|95|103|98|
25628||A8L||||ST. GEORGE ISLAND, AK|NEW ST. GEORGE AIRPORT||56.36|-169.34|124|125|127|
25629||TOG||||TOGIAK VILLAGE, AK|TOGIAK AIRPORT||59.04|-160.22|0|0|0|
25704|704540|ADK||||ADAK, AK|ADAK NAS|NAVAL PACIFIC METEOROLOGY AND*OCEANOGRAPHY DETACHMENT*PSC 486  BOX 1243*FPO AP  96506-1243|51.53|-176.39|17|19|18|
25713|70308|SNP|03|50|8118|ST PAUL ISLAND, AK|ST PAUL ISLAND AIRPORT|NATIONAL WEATHER SERVICE*P.O. BOX 125*ST.PAUL ISLAND,ALASKA*99660-0125*|57.10|-170.13|24|28|27|
25715||AKA||||ATKA, AK|ATKA AIRPORT||52.13|-174.12|0|0|0|
26401||EDF||||ANCHORAGE, AK|Elmendorf AFB Airport||61.15|-149.47|0|213|0|
26407||EIL||||FAIRBANKS, AK|Eielson AFB Airport||64.40|-147.06|0|548|0|
26409||MRI||50|0285|ANCHORAGE, AK|MERRILL FIELD AIRPORT||61.13|-149.51|131|137|134|
26410||CDV|02|50|2177|CORDOVA, AK|M.K.(MUDHOLE) SMITH ARPT||60.29|-145.27|49|48|52|
26411|70261|FAI|08|50|2968|FAIRBANKS, AK|FAIRBANKS INTL AIRPORT||64.49|-147.51|461|454|464|
26412|70291|ORT|08|50|6586|NORTHWAY, AK|NORTHWAY AIRPORT||62.58|-141.56|1711|1721|1714|
26413|70194|FYU||50|3175|FORT YUKON, AK|FORT YUKON AIRPORT||64.49|-147.52|436|454|452|
26414||UMM||||SUMMIT, AK|SUMMIT AIRPORT||63.20|-149.08|0|0|0|
26415|70267|BIG|08|50|0770|DELTA JUNCTION/FT GREELY, AK|ALLEN ARMY AIRFIELD||63.59|-145.43|1306|1274|1309|
26418||CEM||||CENTRAL, AK|CENTRAL AIRPORT||65.34|-144.47|0|0|0|
26422||EAA||||EAGLE, AK|EAGEL AIRPORT||64.47|-141.09|899|898|902|
26425|70271|GKN|04|50|3465|GULKANA, AK|GULKANA AIRPORT||62.10|-145.28|1574|1579|1577|
26435|70260|ENN||50|6309|NENANA, AK|NENANA MUNICIPAL AIRPORT||64.33|-149.04|357|362|360|
26438||SWD||||SEWARD, AK|SEWARD AIRPORT||60.08|-149.25|22|22|25|
26439||SMU||||SHEEP MOUNTAIN, AK|Sheep Mountain Airport||61.49|-147.31|0|2740|0|
26442|70275|VWS|02|50|9686|VALDEZ, AK|NATIONAL WEATHER SERVICE OFC|NAT'L WEA SER OFC*BOX 427*VALDEZ AK*99686*|61.08|-146.21|37|37|52|
26444||IEM||||WHITTIER, AK|Whittier Airport||60.47|-148.43|0|30|0|
26445||IYS||||WASILLA, AK|Wasilla Airport||61.34|-149.32|0|354|0|
26451|70273|ANC|05|50|0280|ANCHORAGE, AK|ANCHORAGE INTL AIRPORT||61.10|-149.59|130|132|133|
26465||GBH||||GALBRAITH LAKE, AK|Galbraith Lake Airport||68.29|-149.29|0|2665|0|
26479||VDZ||||VALDEZ, AK|Valdez Pioneer Field Airport||61.08|-146.15|0|118|0|
26484||PXK||||PAXSON, AK|Paxson Airport||63.02|-145.3|0|2653|0|
26486||DDT||||SLANA, AK|Duffy's Travern Airport||62.44|-143.55|0|2420|0|
26491||LHD||50|0280|ANCHORAGE, AK|LAKE HOOD SEAPLANE BASE||61.11|-149.58|93|132|96|
26492||POR||||PORTAGE GLACIER, AK|PORTAGE GLACIER||60.47|-148.5|106|103|109|
26497||BCV||||BIRCHWOOD, AK|Birchwood Airport||61.25|-149.31|0|96|0|
26498||FBK||||FAIRBANKS (FT WAINWRIGHT), AK|Wainwright AAF Airport||64.50|-147.37|0|454|0|
26499||HRR||||HEALY, AK|Healy River Airport||63.52|-148.58|0|1294|0|
26501||GAL||||GALENA, AK|Galena Airport||64.44|-156.47|0|151|0|
26502||KAL||||KALTAG, AK|KALTAG AIRPORT||64.20|-158.44|203|200|206|
26510|70231|MCG|08|50|5769|MC GRATH, AK|MC GRATH AIRPORT||62.57|-155.36|336|338|339|
26512||MHM||||MINCHUMINA, AK|Minchumina||63.53|-152.19|0|702|0|
26514||SKW||||SKWENTNA, AK|Skwentna Airport||61.58|-151.11|0|148|0|
26516||ANI||||ANIAK, AK|ANIAK AIRPORT||61.35|-159.33|0|0|0|
26523|72259|ENA|05|50|4546|KENAI, AK|KENAI MUNICIPAL AIRPORT||60.35|-151.14|90|92|93|
26524||MLY||||MANLEY HOT SPRINGS, AK|Manley Hot Springs||65.00|-150.38|0|269|0|
26526||PTI||||PUNTILLA LAKE, AK|Puntilla Lake||62.04|-152.44|0|1837|0|
26528|70251|TKA|05|50|8976|TALKEETNA, AK|TALKEETNA AIRPORT||62.19|-150.05|351|356|354|
26529|70178|TAL|08|50|9014|TANANA, AK|RALPH M CALHOUN MEML ARPT||65.11|-152.07|236|220|239|
26533|70174|BTT|08|50|0761|BETTLES, AK|BETTLES AIRPORT|FLIGHT SERVICE STATION/FAA*BETTLES FIELD*BETTLES, AK.*99726*|66.55|-151.31|649|643|652|
26534||SVW||||SPARREVOHN, AK|SPARREVOHN LRRS AIRPORT||61.06|-155.35|0|0|0|
26535||UTO||||UTOPIA CREEK, AK|INDIAN MOUNTAIN LRRS ARPT||66.00|-153.42|0|0|0|
26536||TLJ||||TAKOTNA, AK|TATALINA LRRS AIRPORT||62.54|-155.59|0|0|0|
26542||AKP||||ANAKTUVUK PASS, AK|Anaktuvuk Pass Airport||68.08|-151.44|0|2103|0|
26546||TPO||||PORT ALSWORTH, AK|Port Alsworth Airport||60.12|-154.19|0|280|0|
26547||HZZ||||HAYES RIVER, AK|Hayes River||61.59|-152.05|0|1001|0|
26551||AFM||||AMBLER, AK|AMBLER AIRPORT||67.06|-157.51|0|0|0|
26552||HLA||||HUSLIA, AK|HUSLIA AIRPORT||65.42|-156.23|0|0|0|
26553||SLQ||||SLEETMUTE, AK|SLEETMUTE AIRPORT||61.43|-157.09|0|0|0|
26554||ERW||||MERRILL PASS WEST, AK|Merrill Pass West||61.27|-153.48|0|1170|0|
26555||FKK||||FAREWELL LAKE, AK|Farewell Lake Seaplane Base||62.32|-153.37|0|1052|0|
26557||LVR||||BIG RIVER LAKE, AK|Big River Lake||60.49|-152.18|0|39|0|
26558||WLK||||SELAWIK, AK|Selawik||66.36|-159.59|0|25|0|
26559||SXQ||||SOLDONTA, AK|Soldonta Airport||60.29|-151.02|0|113|0|
26560||UUO||||WILLOW, AK|Willow Airport||61.45|-150.03|0|221|0|
26601||PHO||||POINT HOPE, AK|POINT HOPE AIRPORT||68.21|-166.48|0|0|0|
26602||KKA||||KOYUK, AK|Koyuk Airport||64.56|-161.1|0|142|0|
26615|70219|BET|07|50|0754|BETHEL, AK|BETHEL AIRPORT|NATIONAL WEATHER SERVICE,NOAA*BOX 548*BETHEL,AK,*99559*|60.47|-161.5|142|150|145|
26616|70133|OTZ|09|50|5076|KOTZEBUE, AK|RALPH WIEN MEMORIAL ARPT|NATIONAL WEATHER SERVICE*BOX 275*KOTZEBUE, AK.*99752*|66.53|-162.36|16|16|19|
26617|70200|OME|07|50|6496|NOME, AK|NOME AIRPORT||64.31|-165.26|15|22|18|
26622||MYU||||MEKORYUK, AK|Mekoryuk Airport||60.22|-166.16|0|48|0|
26625||SHH||||SHISHMAREF, AK|SHISHMAREF/NEW AIRPORT||66.15|-166.03|0|0|0|
26627|70207|UNK|07|50|9564|UNALAKLEET, AK|UNALAKLEET AIRPORT|NAT'L WEA SER OFC*BOX 126*UNALAKLEET, AK.*99684*|63.53|-160.48|15|21|20|
26628||GLV||||GOLOVIN, AK|CAPE DARBY REMOT COM OUTLT||64.33|-163.02|0|0|0|
26631||LUR||||CAPE LISBURNE, AK|CAPE LISBURNE LRRS AIRPORT||68.53|-166.07|0|0|0|
26634||TNC||||TIN CITY, AK|TIN CITY LRRS AIRPORT||65.38|-167.55|0|0|0|
26642||KVL||||KIVALINA, AK|KIVALINA AIRPORT||67.44|-164.33|12|10|17|
26643||0Z0||||DEERING, AK|DEERING AIRPORT||66.04|-162.46|14|15|17|
26644||ANV||||ANVIK, AK|ANVIK AIRPORT||62.39|-160.11|0|0|0|
26645||BVK||||BUCKLAND, AK|BUCKLAND AIRPORT||65.59|-161.08|0|0|0|
26646||CZF||||CAPE ROMANZOF, AK|CAPE ROMANZOF LRRS ARPT||61.47|-166.02|0|0|0|
26647||KSM||||ST MARY'S, AK|ST MARY'S AIRPORT||62.04|-163.18|0|0|0|
26648||WTK||||NOATAK, AK|Noatak Airport||67.34|-162.59|0|88|0|
26649||AED||||RED DOG, AK|Red Dog||68.02|-162.54|0|974|0|
26650||ENM||||EMMONAK, AK|Emmonak||62.47|-164.29|0|14|0|
26651||HPB||||HOOPER BAY, AK|Hooper Bay Airport||61.31|-166.09|0|18|0|
26703||GAM||||GAMBELL, AK|GAMBELL AIRPORT||63.47|-171.44|0|0|0|
26704||SVA||||SAVOONGA, AK|Savoonga Airport||63.41|-170.29|0|53|0|
27401|70086|BTI|09|50|0558|BARTER ISLAND, AK|Barter Island Airport||70.08|-143.35|0|5|0|
27406||SCC||||DEADHORSE, AK|DEADHORSE AIRPORT||70.11|-148.29|66|60|69|
27408||UBW||||KUPRAUK, AK|Ugnu-Kuprauk Airport||70.20|-149.36|0|67|0|
27502|70026|BRW|09|50|0546|BARROW, AK|W POST-W ROGERS MEML ARPT|NAT'L WEA SVC OFC,.NOAA*BOX 149*BARROW, AK.*99723*|71.17|-156.46|35|13|38|
27503||AWI||||WAINWRIGHT, AK|WAINWRIGHT AIRPORT||70.38|-159.59|30|30|31|
27515||AQT||||NUIQSUT, AK|NUIQSUT AIRPORT||70.13|-151|57|57|60|
33126|164594|NSY||||SIGONELLA, SY||NAVAL EUROPEAN METEOROLOGY AND*OCEANOGRAPHY DETACHMENT*PSC 812*FPO AE  09612-0812|37.24|.14901|77|77|82|
33209|167464|QNC||||SOUDA BAY, CR|Naval Air Station|NAVAL EUROPEAN METEOROLOGY AND*OCEANOGRAPHY DETACHMENT*PSC 814 BOX 22*FPO AE  09865-0109|35.32|.24103|485|480|492|
34113|162890|QNN||||NAPLES, IT||NAVAL EUROPEAN METEOROLOGY AND*OCEANOGRAPHY DETACHMENT*PSC 812*FPO AE  09612-0812|40.53|.143|289|289|289|
40308|91413|PTYA|02|91|4951|YAP, PC|YAP AIRFIELD|NAT'L WEA SER OFC*P. O. BOX 10,YAP, YAP STATE*W.CAROLINE ISLANDS,PACIFIC*96943-0010*|9.29|138.05|44|56|47|Alaska-Hawaii
40309|91408|PTKR|02|91|4351|KOROR, PC|WEST CAROLINE ISLANDS, PAC.|NAT'L WEA SER OFC NOAA*PO BOX 520, KOROR, REP. OF PALAU*W.CAROLINE ISLAND PACIFIC*96940-0520*|7.20|134.29|94|109|98|Yukon Standard
